,local_student_id,site_id,grading_period_name,academic_year,local_section_id,school_course_id,corrected_grade,max_credits,credits_received,is_final?,is_repeat?,session_type_id
0,21157,4,Final Grades,2019,A400-Mears-M3A,A400,B+,1.0,1.0,0,0,1
1,21157,4,Final Grades,2019,B400-Macho-T2A,B400,A-,1.0,1.0,0,0,1
2,21157,4,Final Grades,2019,C400-Hagyard-T1A,C400,B+,1.0,1.0,0,0,1
3,21157,4,Final Grades,2019,D430-Anderson-M1A,D430,A-,1.0,1.0,0,0,1
4,21157,4,Final Grades,2019,I139-Internship-Olson-AM,I139,,1.0,1.0,0,0,1
5,20907,4,Final Grades,2019,A400-Mears-M3A,A400,C+,1.0,1.0,0,0,1
6,20907,4,Final Grades,2019,B400-Macho-T3A,B400,B,1.0,1.0,0,0,1
7,20907,4,Final Grades,2019,C400-Hagyard-T2A,C400,C+,1.0,1.0,0,0,1
8,20907,4,Final Grades,2019,D430-Anderson-T1A,D430,I,1.0,0.0,0,0,1
9,20907,4,Final Grades,2019,I700-Advanced Cooking-Hein-PM,I700,NP,1.0,0.0,0,0,1
10,20986,4,Final Grades,2019,A400-Mears-M1A,A400,B-,1.0,1.0,0,0,1
11,20986,4,Final Grades,2019,B400-Macho-M2A,B400,B,1.0,1.0,0,0,1
12,20986,4,Final Grades,2019,C400-Hagyard-T1A,C400,B+,1.0,1.0,0,0,1
13,20986,4,Final Grades,2019,D430-Anderson-M3A,D430,I,1.0,0.0,0,0,1
14,20986,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,,1.0,1.0,0,0,1
15,20957,4,Final Grades,2019,A400-Mears-T3A,A400,A-,1.0,1.0,0,0,1
16,20957,4,Final Grades,2019,B400-Macho-T1A,B400,B+,1.0,1.0,0,0,1
17,20957,4,Final Grades,2019,C402-Hagyard-M2A,C402,A+,1.0,1.0,0,0,1
18,20957,4,Final Grades,2019,D430-Anderson-M3A,D430,C,1.0,1.0,0,0,1
19,20957,4,Final Grades,2019,I139-Internship-Olson-AM,I139,,1.0,1.0,0,0,1
20,20987,4,Final Grades,2019,A400-Mears-M1A,A400,B+,1.0,1.0,0,0,1
21,20987,4,Final Grades,2019,B400-Macho-M2A,B400,B-,1.0,1.0,0,0,1
22,20987,4,Final Grades,2019,C400-Hagyard-T2A,C400,C-,1.0,1.0,0,0,1
23,20987,4,Final Grades,2019,D430-Anderson-T1A,D430,B,1.0,1.0,0,0,1
24,20987,4,Final Grades,2019,E400-Chaney-M3A,E400,I,1.0,0.0,0,0,1
25,20987,4,Final Grades,2019,I181-Ethnic Studies-Barragan-AM,I181,P,1.0,1.0,0,0,1
26,20987,4,Final Grades,2019,I700-Advanced Cooking-Hein-PM,I700,P,1.0,1.0,0,0,1
27,20934,4,Final Grades,2019,A400-Mears-M1A,A400,I,1.0,0.0,0,0,1
28,20934,4,Final Grades,2019,B400-Macho-T3A,B400,C-,1.0,1.0,0,0,1
29,20934,4,Final Grades,2019,C400-Hagyard-T2A,C400,I,1.0,0.0,0,0,1
30,20934,4,Final Grades,2019,D430-Anderson-T1A,D430,C,1.0,1.0,0,0,1
31,20934,4,Final Grades,2019,E400-Chaney-M3A,E400,I,1.0,0.0,0,0,1
32,20934,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
33,20948,4,Final Grades,2019,A400-Mears-M2A,A400,C+,1.0,1.0,0,0,1
34,20948,4,Final Grades,2019,B400-Macho-T3A,B400,B-,1.0,1.0,0,0,1
35,20948,4,Final Grades,2019,C400-Hagyard-T2A,C400,I,1.0,0.0,0,0,1
36,20948,4,Final Grades,2019,D430-Anderson-T1A,D430,B-,1.0,1.0,0,0,1
37,20948,4,Final Grades,2019,I700-Advanced Cooking-Hein-PM,I700,NP,1.0,0.0,0,0,1
38,20910,4,Final Grades,2019,A400-Mears-M2A,A400,A,1.0,1.0,0,0,1
39,20910,4,Final Grades,2019,B400-Macho-T3A,B400,A-,1.0,1.0,0,0,1
40,20910,4,Final Grades,2019,C400-Hagyard-T2A,C400,B-,1.0,1.0,0,0,1
41,20910,4,Final Grades,2019,D430-Anderson-T1A,D430,B+,1.0,1.0,0,0,1
42,20910,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
43,20913,4,Final Grades,2019,A400-Mears-M3A,A400,C+,1.0,1.0,0,0,1
44,20913,4,Final Grades,2019,B400-Macho-T3A,B400,C+,1.0,1.0,0,0,1
45,20913,4,Final Grades,2019,C402-Hagyard-M2A,C402,B,1.0,1.0,0,0,1
46,20913,4,Final Grades,2019,D430-Anderson-T1A,D430,I,1.0,0.0,0,0,1
47,20913,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
48,20954,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
49,20954,4,Final Grades,2019,B400-Macho-T1A,B400,B,1.0,1.0,0,0,1
50,20954,4,Final Grades,2019,C400-Hagyard-T2A,C400,B-,1.0,1.0,0,0,1
51,20954,4,Final Grades,2019,D430-Anderson-T3A,D430,I,1.0,0.0,0,0,1
52,20954,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
53,20962,4,Final Grades,2019,A400-Mears-T3A,A400,B-,1.0,1.0,0,0,1
54,20962,4,Final Grades,2019,B400-Macho-T2A,B400,B,1.0,1.0,0,0,1
55,20962,4,Final Grades,2019,C402-Hagyard-M2A,C402,B+,1.0,1.0,0,0,1
56,20962,4,Final Grades,2019,D430-Anderson-M1A,D430,C,1.0,1.0,0,0,1
57,20962,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
58,20997,4,Final Grades,2019,A400-Mears-T3A,A400,C+,1.0,1.0,0,0,1
59,20997,4,Final Grades,2019,B400-Macho-T2A,B400,B+,1.0,1.0,0,0,1
60,20997,4,Final Grades,2019,C402-Hagyard-M2A,C402,A,1.0,1.0,0,0,1
61,20997,4,Final Grades,2019,D430-Anderson-M1A,D430,B,1.0,1.0,0,0,1
62,20997,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
63,20914,4,Final Grades,2019,A400-Mears-M3A,A400,A-,1.0,1.0,0,0,1
64,20914,4,Final Grades,2019,B400-Macho-M2A,B400,A-,1.0,1.0,0,0,1
65,20914,4,Final Grades,2019,C400-Hagyard-T1A,C400,A-,1.0,1.0,0,0,1
66,20914,4,Final Grades,2019,D430-Anderson-T3A,D430,A-,1.0,1.0,0,0,1
67,20914,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
68,20975,4,Final Grades,2019,A400-Mears-T3A,A400,B+,1.0,1.0,0,0,1
69,20975,4,Final Grades,2019,B400-Macho-M2A,B400,A-,1.0,1.0,0,0,1
70,20975,4,Final Grades,2019,C400-Hagyard-T2A,C400,C-,1.0,1.0,0,0,1
71,20975,4,Final Grades,2019,D430-Anderson-T1A,D430,B-,1.0,1.0,0,0,1
72,20975,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
73,20968,4,Final Grades,2019,A400-Mears-T3A,A400,A,1.0,1.0,0,0,1
74,20968,4,Final Grades,2019,B400-Macho-M2A,B400,A,1.0,1.0,0,0,1
75,20968,4,Final Grades,2019,C400-Hagyard-T1A,C400,A,1.0,1.0,0,0,1
76,20968,4,Final Grades,2019,D430-Anderson-M1A,D430,A-,1.0,1.0,0,0,1
77,20968,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
78,20939,4,Final Grades,2019,A400-Mears-T3A,A400,A,1.0,1.0,0,0,1
79,20939,4,Final Grades,2019,B400-Macho-M2A,B400,A,1.0,1.0,0,0,1
80,20939,4,Final Grades,2019,C400-Hagyard-T1A,C400,C+,1.0,1.0,0,0,1
81,20939,4,Final Grades,2019,D430-Anderson-M1A,D430,A-,1.0,1.0,0,0,1
82,20939,4,Final Grades,2019,E400-Chaney-M3A,E400,A-,1.0,1.0,0,0,1
83,20939,4,Final Grades,2019,I2000-Advanced Multimedia Political Journalism-DeOrnellas-AM,F2000,F,1.0,0.0,0,0,1
84,20889,4,Final Grades,2019,A400-Mears-T3A,A400,B-,1.0,1.0,0,0,1
85,20889,4,Final Grades,2019,B400-Macho-M2A,B400,A-,1.0,1.0,0,0,1
86,20889,4,Final Grades,2019,C400-Hagyard-T1A,C400,A,1.0,1.0,0,0,1
87,20889,4,Final Grades,2019,D430-Anderson-M3A,D430,B,1.0,1.0,0,0,1
88,20889,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,NP,1.0,0.0,0,0,1
89,20938,4,Final Grades,2019,A400-Mears-T3A,A400,C+,1.0,1.0,0,0,1
90,20938,4,Final Grades,2019,B400-Macho-T1A,B400,B-,1.0,1.0,0,0,1
91,20938,4,Final Grades,2019,C400-Hagyard-T2A,C400,C,1.0,1.0,0,0,1
92,20938,4,Final Grades,2019,D430-Anderson-M3A,D430,B-,1.0,1.0,0,0,1
93,20938,4,Final Grades,2019,E400-Chaney-M2A,E400,B-,1.0,1.0,0,0,1
94,20938,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
95,20888,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
96,20888,4,Final Grades,2019,B400-Macho-T3A,B400,B,1.0,1.0,0,0,1
97,20888,4,Final Grades,2019,C402-Hagyard-M2A,C402,I,1.0,0.0,0,0,1
98,20888,4,Final Grades,2019,D430-Anderson-T1A,D430,C,1.0,1.0,0,0,1
99,20888,4,Final Grades,2019,I1611-Community Service (All Day)-Jures-AM,I1611,NP,1.0,0.0,0,0,1
100,20928,4,Final Grades,2019,A400-Mears-T3A,A400,C-,1.0,1.0,0,0,1
101,20928,4,Final Grades,2019,B400-Macho-T1A,B400,C+,1.0,1.0,0,0,1
102,20928,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
103,20928,4,Final Grades,2019,D430-Anderson-M3A,D430,I,1.0,0.0,0,0,1
104,20928,4,Final Grades,2019,E400-Chaney-M2A,E400,I,1.0,0.0,0,0,1
105,20928,4,Final Grades,2019,I181-Ethnic Studies-Barragan-AM,I181,P,1.0,1.0,0,0,1
106,20928,4,Final Grades,2019,I700-Advanced Cooking-Hein-PM,I700,P,1.0,1.0,0,0,1
107,20911,4,Final Grades,2019,A400-Mears-T3A,A400,C+,1.0,1.0,0,0,1
108,20911,4,Final Grades,2019,B400-Macho-T1A,B400,B-,1.0,1.0,0,0,1
109,20911,4,Final Grades,2019,C400-Hagyard-T2A,C400,B,1.0,1.0,0,0,1
110,20911,4,Final Grades,2019,D430-Anderson-M1A,D430,C+,1.0,1.0,0,0,1
111,20911,4,Final Grades,2019,I139-Internship-Olson-AM,I139,,1.0,1.0,0,0,1
112,20904,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
113,20904,4,Final Grades,2019,B400-Macho-T3A,B400,C,1.0,1.0,0,0,1
114,20904,4,Final Grades,2019,C402-Hagyard-M2A,C402,B,1.0,1.0,0,0,1
115,20904,4,Final Grades,2019,D430-Anderson-T1A,D430,I,1.0,0.0,0,0,1
116,20904,4,Final Grades,2019,I2000-Advanced Multimedia Political Journalism-DeOrnellas-AM,F2000,F,1.0,0.0,0,0,1
117,21284,4,Final Grades,2019,A400-Mears-M2A,A400,C-,1.0,1.0,0,0,1
118,21284,4,Final Grades,2019,B400-Macho-T3A,B400,B-,1.0,1.0,0,0,1
119,21284,4,Final Grades,2019,C402-Hagyard-M1A,C402,B+,1.0,1.0,0,0,1
120,21284,4,Final Grades,2019,D430-Anderson-M3A,D430,C,1.0,1.0,0,0,1
121,21284,4,Final Grades,2019,E300-Meier-T1A,E300,B-,1.0,1.0,0,0,1
122,21284,4,Final Grades,2019,I1611-Community Service (All Day)-Jures-AM,I1611,NP,1.0,0.0,0,0,1
123,20940,4,Final Grades,2019,A400-Mears-M2A,A400,B+,1.0,1.0,0,0,1
124,20940,4,Final Grades,2019,B400-Macho-T3A,B400,A-,1.0,1.0,0,0,1
125,20940,4,Final Grades,2019,C402-Hagyard-M1A,C402,B,1.0,1.0,0,0,1
126,20940,4,Final Grades,2019,D430-Anderson-T1A,D430,B,1.0,1.0,0,0,1
127,20940,4,Final Grades,2019,E400-Chaney-M3A,E400,B-,1.0,1.0,0,0,1
128,20940,4,Final Grades,2019,91596,I1106CF,NP,1.0,0.0,0,0,1
129,20940,4,Final Grades,2019,I700-Advanced Cooking-Hein-PM,I700,NP,1.0,0.0,0,0,1
130,20922,4,Final Grades,2019,A400-Mears-M2A,A400,A,1.0,1.0,0,0,1
131,20922,4,Final Grades,2019,B400-Macho-T3A,B400,A-,1.0,1.0,0,0,1
132,20922,4,Final Grades,2019,C400-Hagyard-T2A,C400,A+,1.0,1.0,0,0,1
133,20922,4,Final Grades,2019,D430-Anderson-M1A,D430,A-,1.0,1.0,0,0,1
134,20922,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
135,11673,4,Final Grades,2019,A400-Mears-M1A,A400,A-,1.0,1.0,0,0,1
136,11673,4,Final Grades,2019,B400-Macho-M2A,B400,A-,1.0,1.0,0,0,1
137,11673,4,Final Grades,2019,C400-Hagyard-T1A,C400,A-,1.0,1.0,0,0,1
138,11673,4,Final Grades,2019,D430-Anderson-T3A,D430,A,1.0,1.0,0,0,1
139,11673,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
140,20903,4,Final Grades,2019,A400-Mears-M1A,A400,B+,1.0,1.0,0,0,1
141,20903,4,Final Grades,2019,B400-Macho-T2A,B400,A-,1.0,1.0,0,0,1
142,20903,4,Final Grades,2019,C400-Hagyard-T1A,C400,B-,1.0,1.0,0,0,1
143,20903,4,Final Grades,2019,D430-Anderson-M3A,D430,B-,1.0,1.0,0,0,1
144,20903,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
145,20894,4,Final Grades,2019,A400-Mears-M1A,A400,B-,1.0,1.0,0,0,1
146,20894,4,Final Grades,2019,B400-Macho-T1A,B400,B,1.0,1.0,0,0,1
147,20894,4,Final Grades,2019,C402-Hagyard-M2A,C402,B,1.0,1.0,0,0,1
148,20894,4,Final Grades,2019,D430-Anderson-T3A,D430,B-,1.0,1.0,0,0,1
149,20894,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
150,20971,4,Final Grades,2019,A400-Mears-M2A,A400,A-,1.0,1.0,0,0,1
151,20971,4,Final Grades,2019,B400-Macho-T2A,B400,A,1.0,1.0,0,0,1
152,20971,4,Final Grades,2019,D430-Anderson-T3A,D430,I,1.0,0.0,0,0,1
153,20971,4,Final Grades,2019,F503-Intermediate Visual Art-Burchiel-AM,F503,A,1.0,1.0,0,0,1
154,20971,4,Final Grades,2019,F511-Intro to Video Production-Nelson-PM,F511,I,1.0,0.0,0,0,1
155,20931,4,Final Grades,2019,A400-Mears-T3A,A400,B+,1.0,1.0,0,0,1
156,20931,4,Final Grades,2019,B400-Macho-T2A,B400,B+,1.0,1.0,0,0,1
157,20931,4,Final Grades,2019,C400-Hagyard-T1A,C400,A,1.0,1.0,0,0,1
158,20931,4,Final Grades,2019,D430-Anderson-M3A,D430,B+,1.0,1.0,0,0,1
159,20931,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
160,20909,4,Final Grades,2019,A400-Mears-M3A,A400,A-,1.0,1.0,0,0,1
161,20909,4,Final Grades,2019,B400-Macho-T2A,B400,A-,1.0,1.0,0,0,1
162,20909,4,Final Grades,2019,D430-Anderson-T3A,D430,C+,1.0,1.0,0,0,1
163,20909,4,Final Grades,2019,E300-Meier-M2A,E300,C,1.0,1.0,0,0,1
164,20909,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
165,20951,4,Final Grades,2019,A400-Mears-T3A,A400,I,1.0,0.0,0,0,1
166,20951,4,Final Grades,2019,B400-Macho-T2A,B400,C,1.0,1.0,0,0,1
167,20951,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
168,20951,4,Final Grades,2019,D430-Anderson-T1A,D430,I,1.0,0.0,0,0,1
169,20951,4,Final Grades,2019,I139-Internship-Olson-AM,I139,NP,1.0,0.0,0,0,1
170,20966,4,Final Grades,2019,A400-Mears-M2A,A400,B,1.0,1.0,0,0,1
171,20966,4,Final Grades,2019,B400-Macho-T1A,B400,B,1.0,1.0,0,0,1
172,20966,4,Final Grades,2019,C400-Hagyard-T2A,C400,A-,1.0,1.0,0,0,1
173,20966,4,Final Grades,2019,D430-Anderson-M1A,D430,B-,1.0,1.0,0,0,1
174,20966,4,Final Grades,2019,I139-Internship-Olson-AM,I139,P,1.0,1.0,0,0,1
175,20965,4,Final Grades,2019,A400-Mears-M2A,A400,I,1.0,0.0,0,0,1
176,20965,4,Final Grades,2019,B400-Macho-T2A,B400,B+,1.0,1.0,0,0,1
177,20965,4,Final Grades,2019,C400-Hagyard-T1A,C400,B-,1.0,1.0,0,0,1
178,20965,4,Final Grades,2019,D430-Anderson-T3A,D430,I,1.0,0.0,0,0,1
179,20965,4,Final Grades,2019,E400-Chaney-M3A,E400,I,1.0,0.0,0,0,1
180,20965,4,Final Grades,2019,F503-Intermediate Visual Art-Burchiel-AM,F503,I,1.0,0.0,0,0,1
181,20965,4,Final Grades,2019,,I106,,1.0,1.0,0,0,1
182,21146,4,Final Grades,2019,A400-Mears-M1A,A400,B,1.0,1.0,0,0,1
183,21146,4,Final Grades,2019,B400-Macho-T3A,B400,A-,1.0,1.0,0,0,1
184,21146,4,Final Grades,2019,C402-Hagyard-M2A,C402,A-,1.0,1.0,0,0,1
185,21146,4,Final Grades,2019,D430-Anderson-T1A,D430,B,1.0,1.0,0,0,1
186,21146,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
187,20805,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
188,20805,4,Final Grades,2019,B400-Macho-T3A,B400,C+,1.0,1.0,0,0,1
189,20805,4,Final Grades,2019,C402-Hagyard-M2A,C402,B-,1.0,1.0,0,0,1
190,20805,4,Final Grades,2019,D430-Anderson-T1A,D430,I,1.0,0.0,0,0,1
191,20805,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
192,20932,4,Final Grades,2019,A400-Mears-M3A,A400,B+,1.0,1.0,0,0,1
193,20932,4,Final Grades,2019,B400-Macho-M2A,B400,A-,1.0,1.0,0,0,1
194,20932,4,Final Grades,2019,C400-Hagyard-T2A,C400,C,1.0,1.0,0,0,1
195,20932,4,Final Grades,2019,D430-Anderson-T1A,D430,A-,1.0,1.0,0,0,1
196,20932,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
197,20982,4,Final Grades,2019,A400-Mears-M2A,A400,B-,1.0,1.0,0,0,1
198,20982,4,Final Grades,2019,B400-Macho-T1A,B400,C,1.0,1.0,0,0,1
199,20982,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
200,20982,4,Final Grades,2019,D430-Anderson-T3A,D430,I,1.0,0.0,0,0,1
201,20982,4,Final Grades,2019,I139-Internship-Olson-AM,I139,NP,1.0,0.0,0,0,1
202,20810,4,Final Grades,2019,A400-Mears-M1A,A400,C+,1.0,1.0,0,0,1
203,20810,4,Final Grades,2019,B400-Macho-T2A,B400,C+,1.0,1.0,0,0,1
204,20810,4,Final Grades,2019,C402-Hagyard-M2A,C402,B+,1.0,1.0,0,0,1
205,20810,4,Final Grades,2019,D430-Anderson-T1A,D430,C+,1.0,1.0,0,0,1
206,20810,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
207,20980,4,Final Grades,2019,A400-Mears-T3A,A400,C+,1.0,1.0,0,0,1
208,20980,4,Final Grades,2019,B400-Macho-T2A,B400,B+,1.0,1.0,0,0,1
209,20980,4,Final Grades,2019,C402-Hagyard-M2A,C402,A,1.0,1.0,0,0,1
210,20980,4,Final Grades,2019,D430-Anderson-M1A,D430,C,1.0,1.0,0,0,1
211,20980,4,Final Grades,2019,E400-Chaney-M3A,E400,B-,1.0,1.0,0,0,1
212,20980,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
213,20947,4,Final Grades,2019,A400-Mears-M1A,A400,C,1.0,1.0,0,0,1
214,20947,4,Final Grades,2019,B400-Macho-T1A,B400,B-,1.0,1.0,0,0,1
215,20947,4,Final Grades,2019,C402-Hagyard-M2A,C402,B-,1.0,1.0,0,0,1
216,20947,4,Final Grades,2019,D430-Anderson-T3A,D430,C,1.0,1.0,0,0,1
217,20947,4,Final Grades,2019,E400-Chaney-M3A,E400,I,1.0,0.0,0,0,1
218,20947,4,Final Grades,2019,I1611-Community Service (All Day)-Jures-AM,I1611,NP,1.0,0.0,0,0,1
219,20955,4,Final Grades,2019,A400-Mears-T3A,A400,B,1.0,1.0,0,0,1
220,20955,4,Final Grades,2019,B400-Macho-T1A,B400,A,1.0,1.0,0,0,1
221,20955,4,Final Grades,2019,C400-Hagyard-T2A,C400,B,1.0,1.0,0,0,1
222,20955,4,Final Grades,2019,D430-Anderson-M3A,D430,B-,1.0,1.0,0,0,1
223,20955,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
224,20926,4,Final Grades,2019,A400-Mears-M1A,A400,A-,1.0,1.0,0,0,1
225,20926,4,Final Grades,2019,B400-Macho-M2A,B400,A-,1.0,1.0,0,0,1
226,20926,4,Final Grades,2019,C400-Hagyard-T1A,C400,B,1.0,1.0,0,0,1
227,20926,4,Final Grades,2019,D430-Anderson-T3A,D430,B+,1.0,1.0,0,0,1
228,20926,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
229,20943,4,Final Grades,2019,A400-Mears-M1A,A400,B-,1.0,1.0,0,0,1
230,20943,4,Final Grades,2019,B400-Macho-T2A,B400,B+,1.0,1.0,0,0,1
231,20943,4,Final Grades,2019,C400-Hagyard-T1A,C400,B+,1.0,1.0,0,0,1
232,20943,4,Final Grades,2019,D430-Anderson-M3A,D430,B+,1.0,1.0,0,0,1
233,20943,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
234,20916,4,Final Grades,2019,A400-Mears-M2A,A400,I,1.0,0.0,0,0,1
235,20916,4,Final Grades,2019,B400-Macho-T3A,B400,C,1.0,1.0,0,0,1
236,20916,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
237,20916,4,Final Grades,2019,D430-Anderson-M3A,D430,I,1.0,0.0,0,0,1
238,20916,4,Final Grades,2019,E300-Meier-T1A,E300,I,1.0,0.0,0,0,1
239,20916,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,NP,1.0,0.0,0,0,1
240,20956,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
241,20956,4,Final Grades,2019,B400-Macho-T1A,B400,C+,1.0,1.0,0,0,1
242,20956,4,Final Grades,2019,C400-Hagyard-T2A,C400,C,1.0,1.0,0,0,1
243,20956,4,Final Grades,2019,D430-Anderson-T3A,D430,I,1.0,0.0,0,0,1
244,20956,4,Final Grades,2019,I139-Internship-Olson-AM,I139,,1.0,1.0,0,0,1
245,20984,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
246,20984,4,Final Grades,2019,B400-Macho-M2A,B400,C,1.0,1.0,0,0,1
247,20984,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
248,20984,4,Final Grades,2019,D430-Anderson-T3A,D430,C,1.0,1.0,0,0,1
249,20984,4,Final Grades,2019,I181-Ethnic Studies-Barragan-AM,I181,P,1.0,1.0,0,0,1
250,20984,4,Final Grades,2019,I700-Advanced Cooking-Hein-PM,I700,P,1.0,1.0,0,0,1
251,20933,4,Final Grades,2019,A400-Mears-M1A,A400,C,1.0,1.0,0,0,1
252,20933,4,Final Grades,2019,B400-Macho-T1A,B400,B-,1.0,1.0,0,0,1
253,20933,4,Final Grades,2019,C402-Hagyard-M2A,C402,B+,1.0,1.0,0,0,1
254,20933,4,Final Grades,2019,D430-Anderson-M3A,D430,C-,1.0,1.0,0,0,1
255,20933,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,,1.0,1.0,0,0,1
256,20898,4,Final Grades,2019,A400-Mears-M3A,A400,I,1.0,0.0,0,0,1
257,20898,4,Final Grades,2019,B400-Macho-T1A,B400,C,1.0,1.0,0,0,1
258,20898,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
259,20898,4,Final Grades,2019,I181-Ethnic Studies-Barragan-PM,I181,P,1.0,1.0,0,0,1
260,20953,4,Final Grades,2019,A400-Mears-M2A,A400,A-,1.0,1.0,0,0,1
261,20953,4,Final Grades,2019,B400-Macho-T3A,B400,A-,1.0,1.0,0,0,1
262,20953,4,Final Grades,2019,C400-Hagyard-T1A,C400,A,1.0,1.0,0,0,1
263,20953,4,Final Grades,2019,D430-Anderson-M1A,D430,A-,1.0,1.0,0,0,1
264,20953,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,P,1.0,1.0,0,0,1
265,20905,4,Final Grades,2019,A400-Mears-M2A,A400,I,1.0,0.0,0,0,1
266,20905,4,Final Grades,2019,B400-Macho-T3A,B400,C-,1.0,1.0,0,0,1
267,20905,4,Final Grades,2019,C402-Hagyard-M1A,C402,I,1.0,0.0,0,0,1
268,20905,4,Final Grades,2019,D430-Anderson-M3A,D430,I,1.0,0.0,0,0,1
269,20905,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,NP,1.0,0.0,0,0,1
270,20959,4,Final Grades,2019,A400-Mears-M2A,A400,B+,1.0,1.0,0,0,1
271,20959,4,Final Grades,2019,B400-Macho-T1A,B400,A-,1.0,1.0,0,0,1
272,20959,4,Final Grades,2019,C400-Hagyard-T2A,C400,A+,1.0,1.0,0,0,1
273,20959,4,Final Grades,2019,D430-Anderson-M3A,D430,I,1.0,0.0,0,0,1
274,20959,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,NP,1.0,0.0,0,0,1
275,21408,4,Final Grades,2019,A400-Mears-T3A,A400,B,1.0,1.0,0,0,1
276,21408,4,Final Grades,2019,B400-Macho-T1A,B400,A-,1.0,1.0,0,0,1
277,21408,4,Final Grades,2019,C402-Hagyard-M2A,C402,A,1.0,1.0,0,0,1
278,21408,4,Final Grades,2019,D430-Anderson-M1A,D430,B+,1.0,1.0,0,0,1
279,21408,4,Final Grades,2019,91605,I1106SC,,1.0,1.0,0,0,1
280,21408,4,Final Grades,2019,"I1599-Soccer, Leadership and Global Studies-Pineda-AM",I1599,P,1.0,1.0,0,0,1
281,20983,4,Final Grades,2019,A400-Mears-M1A,A400,I,1.0,0.0,0,0,1
282,20983,4,Final Grades,2019,B400-Macho-T2A,B400,C,1.0,1.0,0,0,1
283,20983,4,Final Grades,2019,C402-Hagyard-M2A,C402,B,1.0,1.0,0,0,1
284,20983,4,Final Grades,2019,D430-Anderson-T3A,D430,I,1.0,0.0,0,0,1
285,20983,4,Final Grades,2019,I106-Independent Study-Olson-AM,I106,NP,1.0,0.0,0,0,1
286,20897,4,Final Grades,2019,A400-Mears-T3A,A400,I,1.0,0.0,0,0,1
287,20897,4,Final Grades,2019,B400-Macho-M2A,B400,C,1.0,1.0,0,0,1
